序号,行业类别,占净值比例,市值,截止时间,fund_code
5,制造业,62.58,50155.491458,2024-09-30,213008
6,信息传输、软件和信息技术服务业,25.7,20595.042065,2024-09-30,213008
7,批发和零售业,2.86,2292.996816,2024-09-30,213008
8,科学研究和技术服务业,0.89,715.419268,2024-09-30,213008
9,制造业,51.22,38322.38366,2024-06-30,213008
10,信息传输、软件和信息技术服务业,31.48,23557.228712,2024-06-30,213008
11,批发和零售业,2.57,1919.255184,2024-06-30,213008
12,科学研究和技术服务业,1.02,764.788294,2024-06-30,213008
13,信息传输、软件和信息技术服务业,42.96,29266.818091,2024-03-31,213008
14,制造业,40.58,27645.402519,2024-03-31,213008
15,批发和零售业,3.05,2078.577396,2024-03-31,213008
16,科学研究和技术服务业,1.38,938.194021,2024-03-31,213008
17,交通运输、仓储和邮政业,0.0,1.076955,2024-03-31,213008
18,租赁和商务服务业,0.0,0.30976,2024-03-31,213008
1,制造业,61.02,39759.855033,2024-12-31,501079
2,信息传输、软件和信息技术服务业,27.03,17616.53511,2024-12-31,501079
3,科学研究和技术服务业,0.02,11.725244,2024-12-31,501079
4,交通运输、仓储和邮政业,0.0,3.18648,2024-12-31,501079
5,水利、环境和公共设施管理业,0.0,1.806054,2024-12-31,501079
6,制造业,49.56,37088.126232,2024-09-30,501079
7,信息传输、软件和信息技术服务业,31.88,23860.449325,2024-09-30,501079
8,金融业,2.58,1928.036,2024-09-30,501079
9,科学研究和技术服务业,0.01,10.494852,2024-09-30,501079
10,水利、环境和公共设施管理业,0.0,1.893484,2024-09-30,501079
11,制造业,68.76,59088.428081,2024-06-30,501079
12,信息传输、软件和信息技术服务业,21.72,18665.399439,2024-06-30,501079
13,水利、环境和公共设施管理业,0.0,1.993404,2024-06-30,501079
14,制造业,70.32,65146.805835,2024-03-31,501079
15,信息传输、软件和信息技术服务业,10.73,9939.031553,2024-03-31,501079
16,电力、热力、燃气及水生产和供应业,2.55,2358.188024,2024-03-31,501079
17,水利、环境和公共设施管理业,0.02,17.243629,2024-03-31,501079
18,批发和零售业,0.0,3.858104,2024-03-31,501079
19,租赁和商务服务业,0.0,3.345136,2024-03-31,501079
20,卫生和社会工作,0.0,2.12454,2024-03-31,501079
21,交通运输、仓储和邮政业,0.0,1.441345,2024-03-31,501079
22,建筑业,0.0,0.221844,2024-03-31,501079
1,制造业,52.69,213563.75542,2024-12-31,481001
2,金融业,11.62,47082.277476,2024-12-31,481001
3,信息传输、软件和信息技术服务业,4.44,17988.318541,2024-12-31,481001
4,房地产业,3.91,15827.396056,2024-12-31,481001
5,建筑业,3.57,14475.1122,2024-12-31,481001
6,采矿业,3.56,14446.2193,2024-12-31,481001
7,文化、体育和娱乐业,1.86,7525.5198,2024-12-31,481001
8,交通运输、仓储和邮政业,1.11,4480.94328,2024-12-31,481001
9,科学研究和技术服务业,0.25,998.720492,2024-12-31,481001
10,电力、热力、燃气及水生产和供应业,0.18,736.6815,2024-12-31,481001
11,制造业,55.23,236658.182369,2024-09-30,481001
12,金融业,9.84,42163.794497,2024-09-30,481001
13,采矿业,6.88,29494.3607,2024-09-30,481001
14,房地产业,3.64,15596.537075,2024-09-30,481001
15,信息传输、软件和信息技术服务业,3.27,14001.265014,2024-09-30,481001
16,建筑业,1.88,8073.0498,2024-09-30,481001
17,文化、体育和娱乐业,1.87,8021.9588,2024-09-30,481001
18,交通运输、仓储和邮政业,0.94,4045.3835,2024-09-30,481001
19,电力、热力、燃气及水生产和供应业,0.67,2862.6177,2024-09-30,481001
20,科学研究和技术服务业,0.25,1082.920326,2024-09-30,481001
21,制造业,52.57,206025.976811,2024-06-30,481001
22,采矿业,9.39,36790.9541,2024-06-30,481001
23,金融业,6.74,26399.456794,2024-06-30,481001
24,信息传输、软件和信息技术服务业,3.98,15602.898942,2024-06-30,481001
25,房地产业,3.0,11777.220801,2024-06-30,481001
26,建筑业,1.75,6843.5558,2024-06-30,481001
27,文化、体育和娱乐业,1.23,4815.596,2024-06-30,481001
28,电力、热力、燃气及水生产和供应业,1.08,4225.7291,2024-06-30,481001
29,交通运输、仓储和邮政业,0.85,3328.379,2024-06-30,481001
30,科学研究和技术服务业,0.24,956.274642,2024-06-30,481001
31,水利、环境和公共设施管理业,0.0,2.007768,2024-06-30,481001
32,租赁和商务服务业,0.0,0.241912,2024-06-30,481001
33,制造业,56.48,212759.159698,2024-03-31,481001
34,采矿业,10.49,39521.37834,2024-03-31,481001
35,金融业,6.65,25066.6793,2024-03-31,481001
36,信息传输、软件和信息技术服务业,4.52,17008.722444,2024-03-31,481001
37,交通运输、仓储和邮政业,3.88,14619.397515,2024-03-31,481001
38,房地产业,3.15,11874.824555,2024-03-31,481001
39,电力、热力、燃气及水生产和供应业,1.1,4160.6127,2024-03-31,481001
40,文化、体育和娱乐业,1.0,3778.1552,2024-03-31,481001
41,建筑业,0.9,3400.6912,2024-03-31,481001
42,批发和零售业,0.11,426.415428,2024-03-31,481001
43,科学研究和技术服务业,0.01,51.587961,2024-03-31,481001
44,水利、环境和公共设施管理业,0.0,1.586338,2024-03-31,481001
45,租赁和商务服务业,0.0,0.30976,2024-03-31,481001
1,制造业,82.95,61957.546141,2024-12-31,570008
2,租赁和商务服务业,4.94,3693.2481,2024-12-31,570008
3,住宿和餐饮业,4.41,3293.6538,2024-12-31,570008
4,信息传输、软件和信息技术服务业,1.04,779.41498,2024-12-31,570008
5,交通运输、仓储和邮政业,0.03,18.898264,2024-12-31,570008
6,卫生和社会工作,0.01,5.92296,2024-12-31,570008
7,制造业,87.02,70255.753852,2024-09-30,570008
8,交通运输、仓储和邮政业,5.11,4124.081881,2024-09-30,570008
9,水利、环境和公共设施管理业,0.39,312.7104,2024-09-30,570008
10,卫生和社会工作,0.13,106.182149,2024-09-30,570008
11,制造业,84.77,69999.993595,2024-06-30,570008
12,交通运输、仓储和邮政业,6.6,5451.951375,2024-06-30,570008
13,租赁和商务服务业,1.66,1373.499,2024-06-30,570008
14,卫生和社会工作,0.08,68.94896,2024-06-30,570008
15,制造业,88.38,87254.044998,2024-03-31,570008
16,交通运输、仓储和邮政业,4.71,4649.03745,2024-03-31,570008
17,卫生和社会工作,0.09,84.83848,2024-03-31,570008
1,制造业,74.98,1470293.315956,2024-12-31,320007
2,信息传输、软件和信息技术服务业,18.78,368332.07896,2024-12-31,320007
3,交通运输、仓储和邮政业,0.0,42.020445,2024-12-31,320007
4,科学研究和技术服务业,0.0,11.725244,2024-12-31,320007
5,水利、环境和公共设施管理业,0.0,1.819068,2024-12-31,320007
6,制造业,77.61,1379562.270252,2024-09-30,320007
7,信息传输、软件和信息技术服务业,12.84,228216.561987,2024-09-30,320007
8,科学研究和技术服务业,0.0,10.494852,2024-09-30,320007
9,水利、环境和公共设施管理业,0.0,1.907128,2024-09-30,320007
10,制造业,79.67,1270433.177536,2024-06-30,320007
11,信息传输、软件和信息技术服务业,9.49,151313.593058,2024-06-30,320007
12,批发和零售业,0.47,7565.9463,2024-06-30,320007
13,水利、环境和公共设施管理业,0.0,2.007768,2024-06-30,320007
14,制造业,75.94,1273664.183869,2024-03-31,320007
15,信息传输、软件和信息技术服务业,13.09,219575.287051,2024-03-31,320007
16,批发和零售业,0.52,8680.677268,2024-03-31,320007
17,水利、环境和公共设施管理业,0.0,18.924578,2024-03-31,320007
18,科学研究和技术服务业,0.0,16.065189,2024-03-31,320007
19,交通运输、仓储和邮政业,0.0,12.1248,2024-03-31,320007
20,租赁和商务服务业,0.0,3.345136,2024-03-31,320007
1,制造业,54.55,2873.66825,2024-12-31,530019
2,信息传输、软件和信息技术服务业,39.87,2100.296755,2024-12-31,530019
3,租赁和商务服务业,0.32,16.62,2024-12-31,530019
4,制造业,74.16,4621.730048,2024-09-30,530019
5,信息传输、软件和信息技术服务业,20.47,1275.725244,2024-09-30,530019
6,文化、体育和娱乐业,0.39,24.3207,2024-09-30,530019
7,房地产业,0.06,3.8784,2024-09-30,530019
8,制造业,68.49,3863.281274,2024-06-30,530019
9,信息传输、软件和信息技术服务业,25.41,1433.45973,2024-06-30,530019
10,房地产业,1.0,56.2464,2024-06-30,530019
11,制造业,54.78,3498.092558,2024-03-31,530019
12,信息传输、软件和信息技术服务业,32.14,2052.07397,2024-03-31,530019
13,文化、体育和娱乐业,3.65,233.2779,2024-03-31,530019
14,批发和零售业,2.57,164.3974,2024-03-31,530019
15,科学研究和技术服务业,0.45,28.64466,2024-03-31,530019
16,租赁和商务服务业,0.4,25.8552,2024-03-31,530019
1,制造业,78.55,56332.855029,2024-12-31,370027
2,采矿业,3.53,2531.339124,2024-12-31,370027
3,金融业,2.45,1754.474208,2024-12-31,370027
4,信息传输、软件和信息技术服务业,1.3,929.998268,2024-12-31,370027
5,电力、热力、燃气及水生产和供应业,0.42,301.3575,2024-12-31,370027
6,制造业,71.5,55610.109012,2024-09-30,370027
7,采矿业,6.08,4731.63988,2024-09-30,370027
8,金融业,5.96,4632.86149,2024-09-30,370027
9,电力、热力、燃气及水生产和供应业,2.59,2017.749825,2024-09-30,370027
10,信息传输、软件和信息技术服务业,1.86,1443.444439,2024-09-30,370027
11,制造业,61.46,45070.096095,2024-06-30,370027
12,采矿业,11.51,8438.761456,2024-06-30,370027
13,电力、热力、燃气及水生产和供应业,4.66,3420.8998,2024-06-30,370027
14,农、林、牧、渔业,2.19,1606.45944,2024-06-30,370027
15,信息传输、软件和信息技术服务业,1.03,752.174498,2024-06-30,370027
16,制造业,56.64,41184.467761,2024-03-31,370027
17,采矿业,13.27,9646.706364,2024-03-31,370027
18,电力、热力、燃气及水生产和供应业,4.69,3413.5124,2024-03-31,370027
19,信息传输、软件和信息技术服务业,3.81,2768.561589,2024-03-31,370027
20,交通运输、仓储和邮政业,0.49,359.7066,2024-03-31,370027
21,卫生和社会工作,0.37,268.3602,2024-03-31,370027
22,建筑业,0.01,7.169192,2024-03-31,370027
1,制造业,88.46,224507.765496,2024-12-31,180031
2,信息传输、软件和信息技术服务业,3.21,8151.481561,2024-12-31,180031
3,科学研究和技术服务业,0.11,286.08753,2024-12-31,180031
4,制造业,90.47,314430.216863,2024-09-30,180031
5,信息传输、软件和信息技术服务业,3.23,11219.075208,2024-09-30,180031
6,制造业,81.19,263035.622196,2024-06-30,180031
7,信息传输、软件和信息技术服务业,5.38,17417.92489,2024-06-30,180031
8,电力、热力、燃气及水生产和供应业,3.95,12804.16184,2024-06-30,180031
9,文化、体育和娱乐业,2.57,8338.965063,2024-06-30,180031
10,制造业,72.83,259730.204412,2024-03-31,180031
11,信息传输、软件和信息技术服务业,12.74,45434.256177,2024-03-31,180031
12,租赁和商务服务业,3.17,11305.561336,2024-03-31,180031
13,文化、体育和娱乐业,2.65,9460.6934,2024-03-31,180031
14,金融业,1.2,4291.5461,2024-03-31,180031
15,采矿业,0.97,3461.844,2024-03-31,180031
16,电力、热力、燃气及水生产和供应业,0.11,376.32,2024-03-31,180031
1,制造业,72.37,1175630.895578,2024-12-31,519674
2,信息传输、软件和信息技术服务业,21.52,349530.717041,2024-12-31,519674
3,科学研究和技术服务业,0.0,12.203704,2024-12-31,519674
4,采矿业,0.0,4.7488,2024-12-31,519674
5,水利、环境和公共设施管理业,0.0,1.174824,2024-12-31,519674
6,制造业,74.26,1040391.056481,2024-09-30,519674
7,信息传输、软件和信息技术服务业,20.13,281976.125798,2024-09-30,519674
8,科学研究和技术服务业,0.0,11.050288,2024-09-30,519674
9,采矿业,0.0,5.02656,2024-09-30,519674
10,水利、环境和公共设施管理业,0.0,1.255632,2024-09-30,519674
11,制造业,74.73,887785.254107,2024-06-30,519674
12,信息传输、软件和信息技术服务业,19.65,233416.539329,2024-06-30,519674
13,采矿业,0.0,4.5248,2024-06-30,519674
14,水利、环境和公共设施管理业,0.0,0.967032,2024-06-30,519674
15,科学研究和技术服务业,0.0,0.582,2024-06-30,519674
16,制造业,77.76,922737.753442,2024-03-31,519674
17,信息传输、软件和信息技术服务业,16.95,201186.478325,2024-03-31,519674
18,批发和零售业,0.0,17.588505,2024-03-31,519674
19,采矿业,0.0,4.68608,2024-03-31,519674
20,水利、环境和公共设施管理业,0.0,0.91464,2024-03-31,519674
21,科学研究和技术服务业,0.0,0.549408,2024-03-31,519674
1,制造业,61.75,30919.14303,2024-12-31,519698
2,信息传输、软件和信息技术服务业,10.97,5494.00981,2024-12-31,519698
3,金融业,8.12,4068.3099,2024-12-31,519698
4,文化、体育和娱乐业,2.58,1293.8072,2024-12-31,519698
5,批发和零售业,0.51,255.7017,2024-12-31,519698
6,制造业,60.23,30660.58126,2024-09-30,519698
7,金融业,9.41,4791.9162,2024-09-30,519698
8,信息传输、软件和信息技术服务业,7.99,4068.708383,2024-09-30,519698
9,采矿业,5.96,3036.1701,2024-09-30,519698
10,房地产业,5.03,2558.933992,2024-09-30,519698
11,建筑业,1.83,929.7192,2024-09-30,519698
12,电力、热力、燃气及水生产和供应业,0.9,456.807,2024-09-30,519698
13,制造业,54.65,23205.701716,2024-06-30,519698
14,电力、热力、燃气及水生产和供应业,11.79,5007.7536,2024-06-30,519698
15,信息传输、软件和信息技术服务业,5.93,2517.90575,2024-06-30,519698
16,农、林、牧、渔业,4.37,1853.74556,2024-06-30,519698
17,建筑业,3.65,1551.592,2024-06-30,519698
18,文化、体育和娱乐业,2.08,885.3207,2024-06-30,519698
19,房地产业,1.62,689.5164,2024-06-30,519698
20,交通运输、仓储和邮政业,0.97,413.8543,2024-06-30,519698
21,租赁和商务服务业,0.93,396.125212,2024-06-30,519698
22,水利、环境和公共设施管理业,0.03,10.74261,2024-06-30,519698
23,科学研究和技术服务业,0.02,6.39961,2024-06-30,519698
24,批发和零售业,0.01,2.521145,2024-06-30,519698
25,制造业,55.16,26425.289898,2024-03-31,519698
26,电力、热力、燃气及水生产和供应业,14.45,6921.8987,2024-03-31,519698
27,信息传输、软件和信息技术服务业,5.53,2647.720618,2024-03-31,519698
28,农、林、牧、渔业,4.15,1986.932365,2024-03-31,519698
29,金融业,2.31,1105.50648,2024-03-31,519698
30,文化、体育和娱乐业,2.21,1058.2024,2024-03-31,519698
31,房地产业,1.5,717.36,2024-03-31,519698
32,采矿业,1.43,687.3027,2024-03-31,519698
33,水利、环境和公共设施管理业,0.02,9.474081,2024-03-31,519698
34,科学研究和技术服务业,0.02,7.216669,2024-03-31,519698
35,批发和零售业,0.01,2.998858,2024-03-31,519698
36,交通运输、仓储和邮政业,0.0,0.663375,2024-03-31,519698
37,租赁和商务服务业,0.0,0.30976,2024-03-31,519698
1,制造业,59.52,20102.502283,2024-12-31,630010
2,信息传输、软件和信息技术服务业,23.31,7872.070528,2024-12-31,630010
3,交通运输、仓储和邮政业,3.59,1212.1615,2024-12-31,630010
4,金融业,2.04,688.6686,2024-12-31,630010
5,采矿业,1.38,465.4053,2024-12-31,630010
6,制造业,69.51,23040.216839,2024-09-30,630010
7,信息传输、软件和信息技术服务业,9.08,3010.18388,2024-09-30,630010
8,交通运输、仓储和邮政业,6.7,2222.4484,2024-09-30,630010
9,房地产业,3.23,1069.814039,2024-09-30,630010
10,电力、热力、燃气及水生产和供应业,2.9,961.116,2024-09-30,630010
11,租赁和商务服务业,1.0,332.346,2024-09-30,630010
12,采矿业,0.97,322.5292,2024-09-30,630010
13,制造业,68.68,21211.314116,2024-06-30,630010
14,采矿业,4.38,1353.8685,2024-06-30,630010
15,信息传输、软件和信息技术服务业,4.18,1290.218443,2024-06-30,630010
16,交通运输、仓储和邮政业,3.06,945.6515,2024-06-30,630010
17,房地产业,2.75,849.643788,2024-06-30,630010
18,电力、热力、燃气及水生产和供应业,2.28,704.3677,2024-06-30,630010
19,制造业,61.49,19551.350267,2024-03-31,630010
20,信息传输、软件和信息技术服务业,8.08,2570.460032,2024-03-31,630010
21,建筑业,5.95,1892.3282,2024-03-31,630010
22,房地产业,2.79,885.530569,2024-03-31,630010
23,交通运输、仓储和邮政业,2.41,764.7234,2024-03-31,630010
24,采矿业,2.13,676.5004,2024-03-31,630010
25,卫生和社会工作,1.76,559.616,2024-03-31,630010
26,文化、体育和娱乐业,1.2,381.0268,2024-03-31,630010
1,制造业,67.01,230563.445278,2024-12-31,100022
2,信息传输、软件和信息技术服务业,12.39,42615.000449,2024-12-31,100022
3,文化、体育和娱乐业,1.7,5838.13646,2024-12-31,100022
4,电力、热力、燃气及水生产和供应业,1.66,5700.35106,2024-12-31,100022
5,制造业,65.62,226881.686733,2024-09-30,100022
6,电力、热力、燃气及水生产和供应业,8.16,28228.819635,2024-09-30,100022
7,信息传输、软件和信息技术服务业,6.7,23153.947693,2024-09-30,100022
8,采矿业,3.15,10892.163,2024-09-30,100022
9,交通运输、仓储和邮政业,1.47,5086.3449,2024-09-30,100022
10,住宿和餐饮业,1.1,3818.31242,2024-09-30,100022
11,制造业,61.26,201150.081106,2024-06-30,100022
12,电力、热力、燃气及水生产和供应业,15.88,52155.04669,2024-06-30,100022
13,信息传输、软件和信息技术服务业,5.28,17323.41175,2024-06-30,100022
14,采矿业,3.21,10549.9065,2024-06-30,100022
15,制造业,55.75,197491.7567,2024-03-31,100022
16,信息传输、软件和信息技术服务业,15.56,55116.816084,2024-03-31,100022
17,电力、热力、燃气及水生产和供应业,8.42,29839.140435,2024-03-31,100022
18,采矿业,3.19,11312.6333,2024-03-31,100022
