净值日期,单位净值,日增长率,累计净值,日收益率,quarter
2026-02-10,1.8452,-0.98,1.8452,-0.0098,2026Q1
2026-02-11,1.8057,-2.14,1.8057,-0.021400000000000002,2026Q1
2026-02-12,1.8802,4.13,1.8802,0.041299999999999996,2026Q1
2026-02-13,1.8074,-3.87,1.8074,-0.0387,2026Q1
2026-02-24,1.8942,4.8,1.8942,0.048,2026Q1
2026-02-25,1.8718,-1.18,1.8718,-0.0118,2026Q1
2026-02-26,1.9195,2.55,1.9195,0.0255,2026Q1
2026-02-27,1.8746,-2.34,1.8746,-0.023399999999999997,2026Q1
2026-03-02,1.9411,3.55,1.9411,0.0355,2026Q1
2026-03-03,1.902,-2.01,1.902,-0.020099999999999996,2026Q1
2026-03-04,1.8754,-1.4,1.8754,-0.013999999999999999,2026Q1
2026-03-05,1.8812,0.31,1.8812,0.0031,2026Q1
2026-03-06,1.8546,-1.41,1.8546,-0.0141,2026Q1
2026-03-09,1.7839,-3.81,1.7839,-0.0381,2026Q1
2026-03-10,1.9139,7.29,1.9139,0.0729,2026Q1
2026-03-11,1.9147,0.04,1.9147,0.0004,2026Q1
2026-03-12,1.8857,-1.51,1.8857,-0.0151,2026Q1
2026-03-13,1.8719,-0.73,1.8719,-0.0073,2026Q1
2026-03-16,1.8828,0.58,1.8828,0.0058,2026Q1
2026-03-17,1.7541,-6.84,1.7541,-0.0684,2026Q1
2026-03-18,1.839,4.84,1.839,0.0484,2026Q1
2026-03-19,1.8358,-0.17,1.8358,-0.0017000000000000001,2026Q1
2026-03-20,1.9177,4.46,1.9177,0.0446,2026Q1
2026-03-23,1.8295,-4.6,1.8295,-0.046,2026Q1
2026-03-24,1.8785,2.68,1.8785,0.0268,2026Q1
2026-03-25,1.9705,4.9,1.9705,0.049,2026Q1
2026-03-26,1.9493,-1.08,1.9493,-0.0108,2026Q1
2026-03-27,1.9557,0.33,1.9557,0.0033,2026Q1
2026-03-30,1.9601,0.22,1.9601,0.0022,2026Q1
2026-03-31,1.8978,-3.18,1.8978,-0.0318,2026Q1
2026-04-01,1.9946,5.1,1.9946,0.051,2026Q2
2026-04-02,1.9671,-1.38,1.9671,-0.0138,2026Q2
2026-04-03,2.0548,4.46,2.0548,0.0446,2026Q2
2026-04-07,2.0408,-0.68,2.0408,-0.0068000000000000005,2026Q2
2026-04-08,2.1856,7.1,2.1856,0.071,2026Q2
2026-04-09,2.2327,2.16,2.2327,0.0216,2026Q2
2026-04-10,2.2958,2.83,2.2958,0.028300000000000002,2026Q2
2026-04-13,2.3156,0.86,2.3156,0.0086,2026Q2
2026-04-14,2.3421,1.14,2.3421,0.011399999999999999,2026Q2
2026-04-15,2.3264,-0.67,2.3264,-0.0067,2026Q2
2026-04-16,2.4008,3.2,2.4008,0.032,2026Q2
2026-04-17,2.5391,5.76,2.5391,0.0576,2026Q2
2026-04-20,2.5182,-0.82,2.5182,-0.008199999999999999,2026Q2
2026-04-21,2.5615,1.72,2.5615,0.0172,2026Q2
2026-04-22,2.6878,4.93,2.6878,0.0493,2026Q2
2026-04-23,2.6085,-2.95,2.6085,-0.029500000000000002,2026Q2
2026-04-24,2.5468,-2.37,2.5468,-0.023700000000000002,2026Q2
2026-04-27,2.5499,0.12,2.5499,0.0012,2026Q2
2026-04-28,2.5026,-1.85,2.5026,-0.018500000000000003,2026Q2
2026-04-29,2.5155,0.52,2.5155,0.0052,2026Q2
2026-04-30,2.5271,0.46,2.5271,0.0046,2026Q2
2026-05-06,2.5774,1.99,2.5774,0.0199,2026Q2
2026-05-07,2.753,6.81,2.753,0.0681,2026Q2
2026-05-08,2.7734,0.74,2.7734,0.0074,2026Q2
2026-05-11,2.8425,2.49,2.8425,0.024900000000000002,2026Q2
2026-05-12,2.9053,2.21,2.9053,0.022099999999999998,2026Q2
2026-05-13,2.974,2.36,2.974,0.0236,2026Q2
2026-05-14,2.9686,-0.18,2.9686,-0.0018,2026Q2
2026-05-15,2.8927,-2.56,2.8927,-0.0256,2026Q2
2026-05-18,2.8898,-0.1,2.8898,-0.001,2026Q2
2026-05-19,2.8408,-1.7,2.8408,-0.017,2026Q2
2026-05-20,2.8802,1.39,2.8802,0.0139,2026Q2
2026-05-21,2.716,-5.7,2.716,-0.057,2026Q2
2026-05-22,2.8697,5.66,2.8697,0.056600000000000004,2026Q2
2026-05-25,2.9892,4.16,2.9892,0.0416,2026Q2
2026-05-26,2.9574,-1.06,2.9574,-0.0106,2026Q2
2026-05-27,2.9678,0.35,2.9678,0.0034999999999999996,2026Q2
2026-05-28,3.0846,3.94,3.0846,0.0394,2026Q2
2026-05-29,3.032,-1.71,3.032,-0.0171,2026Q2
2026-06-01,2.8442,-6.19,2.8442,-0.061900000000000004,2026Q2
2026-06-02,3.0474,7.14,3.0474,0.07139999999999999,2026Q2
2026-06-03,3.2285,5.94,3.2285,0.0594,2026Q2
2026-06-04,3.2248,-0.11,3.2248,-0.0011,2026Q2
2026-06-05,3.1213,-3.21,3.1213,-0.0321,2026Q2
2026-06-08,3.008,-3.63,3.008,-0.0363,2026Q2
2026-06-09,3.1769,5.62,3.1769,0.0562,2026Q2
2026-06-10,3.0469,-4.09,3.0469,-0.0409,2026Q2
2026-06-11,3.0543,0.24,3.0543,0.0024,2026Q2
2026-06-12,3.0212,-1.08,3.0212,-0.0108,2026Q2
2026-06-15,3.2807,8.59,3.2807,0.0859,2026Q2
2026-06-16,3.4094,3.92,3.4094,0.0392,2026Q2
2026-06-17,3.4451,1.05,3.4451,0.0105,2026Q2
2026-06-18,3.5575,3.26,3.5575,0.0326,2026Q2
2026-06-22,3.6364,2.22,3.6364,0.0222,2026Q2
2026-06-23,3.5337,-2.82,3.5337,-0.0282,2026Q2
2026-06-24,3.624,2.56,3.624,0.0256,2026Q2
2026-06-25,3.7546,3.6,3.7546,0.036000000000000004,2026Q2
2026-06-26,3.5148,-6.39,3.5148,-0.0639,2026Q2
2026-06-29,3.413,-2.9,3.413,-0.028999999999999998,2026Q2
2026-06-30,3.5976,5.41,3.5976,0.0541,2026Q2
2026-07-01,3.4096,-5.23,3.4096,-0.052300000000000006,2026Q3
2026-07-02,3.0767,-9.76,3.0767,-0.09759999999999999,2026Q3
2026-07-03,3.0656,-0.36,3.0656,-0.0036,2026Q3
2026-07-06,2.9435,-3.98,2.9435,-0.0398,2026Q3
2026-07-07,2.9568,0.45,2.9568,0.0045000000000000005,2026Q3
2026-07-08,2.924,-1.11,2.924,-0.0111,2026Q3
2026-07-09,3.14,7.39,3.14,0.0739,2026Q3
2026-07-10,2.999,-4.49,2.999,-0.0449,2026Q3
2026-07-13,2.8609,-4.6,2.8609,-0.046,2026Q3
2026-07-14,3.0818,7.72,3.0818,0.07719999999999999,2026Q3
2026-07-15,3.0354,-1.51,3.0354,-0.0151,2026Q3
2026-07-16,2.8987,-4.5,2.8987,-0.045,2026Q3
2026-07-17,2.5574,-11.77,2.5574,-0.1177,2026Q3
2026-07-20,2.4453,-4.38,2.4453,-0.0438,2026Q3
2026-07-21,2.6672,9.07,2.6672,0.0907,2026Q3
2026-07-22,2.5285,-5.2,2.5285,-0.052000000000000005,2026Q3
2026-07-23,2.5055,-0.91,2.5055,-0.0091,2026Q3
2026-07-24,2.4204,-3.4,2.4204,-0.034,2026Q3
2026-07-27,2.5146,3.89,2.5146,0.038900000000000004,2026Q3
2026-07-28,2.2034,-12.38,2.2034,-0.12380000000000001,2026Q3
2026-07-29,2.1748,-1.3,2.1748,-0.013000000000000001,2026Q3
2026-07-30,1.9541,-10.15,1.9541,-0.1015,2026Q3
2026-07-31,2.0643,5.64,2.0643,0.0564,2026Q3
2026-08-03,2.0858,1.04,2.0858,0.0104,2026Q3
2026-08-04,2.336,12.0,2.336,0.12,2026Q3
2026-08-05,2.3554,0.83,2.3554,0.0083,2026Q3
2026-08-06,2.4123,2.42,2.4123,0.0242,2026Q3
2026-08-07,2.4825,2.91,2.4825,0.0291,2026Q3
2026-08-10,2.421,-2.48,2.421,-0.0248,2026Q3
2026-08-11,2.4319,0.45,2.4319,0.0045000000000000005,2026Q3
2026-08-12,2.5691,5.64,2.5691,0.0564,2026Q3
2026-08-13,2.6136,1.73,2.6136,0.0173,2026Q3
2026-08-14,2.718,3.99,2.718,0.039900000000000005,2026Q3
2026-08-17,2.8576,5.14,2.8576,0.051399999999999994,2026Q3
2026-08-18,2.85,-0.27,2.85,-0.0027,2026Q3
2026-08-19,2.632,-7.65,2.632,-0.0765,2026Q3
2026-08-20,2.7081,2.89,2.7081,0.028900000000000002,2026Q3
2026-08-21,2.7273,0.71,2.7273,0.0070999999999999995,2026Q3
2026-08-24,2.6398,-3.21,2.6398,-0.0321,2026Q3
2026-08-25,2.6449,0.19,2.6449,0.0019,2026Q3
2026-08-26,2.6497,0.18,2.6497,0.0018,2026Q3
2026-08-27,2.7926,5.39,2.7926,0.053899999999999997,2026Q3
2026-08-28,2.7488,-1.57,2.7488,-0.015700000000000002,2026Q3
2026-08-31,2.7499,0.04,2.7499,0.0004,2026Q3
2026-09-01,2.6765,-2.67,2.6765,-0.026699999999999998,2026Q3
2026-09-02,2.6429,-1.26,2.6429,-0.0126,2026Q3
2026-09-03,2.6504,0.28,2.6504,0.0028000000000000004,2026Q3
2026-09-04,2.6089,-1.57,2.6089,-0.015700000000000002,2026Q3
2026-09-07,2.8203,8.1,2.8203,0.081,2026Q3
